#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120  16
# Band-Index    1
   0.86684     -5.415484  0.000  0.594  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.792
   0.90453     -5.524285  0.000  0.594  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.790
   0.94222     -5.627433  0.000  0.592  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.790
   0.97991     -5.724628  0.000  0.592  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.790
   1.01760     -5.815590  0.000  0.592  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.788
   1.05529     -5.900102  0.000  0.592  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.788
   1.09298     -5.977905  0.000  0.592  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.788
   1.13067     -6.048805  0.000  0.592  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.788
   1.16836     -6.112656  0.000  0.592  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.788
   1.20604     -6.169304  0.000  0.592  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.788
   1.24373     -6.218627  0.000  0.592  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.788
   1.28142     -6.260523  0.000  0.592  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.788
   1.31911     -6.294927  0.000  0.592  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.788
   1.35680     -6.321749  0.000  0.590  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.788
   1.39449     -6.340947  0.000  0.590  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.786
   1.43218     -6.352483  0.000  0.590  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.786
   1.46987     -6.356331  0.000  0.590  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.786
   1.46987     -6.356331  0.000  0.590  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.786
   1.49170     -6.362230  0.000  0.590  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.786
   1.51353     -6.379908  0.002  0.590  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.786
   1.53537     -6.409196  0.004  0.586  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.786
   1.55720     -6.449886  0.006  0.584  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.784
   1.57903     -6.501684  0.008  0.580  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.782
   1.60087     -6.564191  0.012  0.576  0.000  0.192  0.000  0.000  0.000  0.000  0.000  0.780
   1.62270     -6.636982  0.016  0.570  0.000  0.192  0.000  0.000  0.000  0.000  0.000  0.778
   1.64453     -6.719546  0.022  0.564  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.776
   1.66637     -6.811323  0.026  0.558  0.000  0.188  0.000  0.000  0.000  0.000  0.000  0.772
   1.68820     -6.911796  0.032  0.552  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.770
   1.71003     -7.020363  0.036  0.544  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.766
   1.73187     -7.136405  0.042  0.536  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.764
   1.75370     -7.259311  0.048  0.530  0.000  0.182  0.000  0.000  0.000  0.000  0.000  0.760
   1.77553     -7.388459  0.054  0.522  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.756
   1.79737     -7.523248  0.060  0.514  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.752
   1.81920     -7.663111  0.064  0.506  0.000  0.178  0.000  0.000  0.000  0.000  0.000  0.748
   1.84103     -7.807417  0.070  0.498  0.000  0.176  0.000  0.000  0.000  0.000  0.000  0.744
   1.86287     -7.955596  0.076  0.490  0.000  0.176  0.000  0.000  0.000  0.000  0.000  0.740
   1.88470     -8.107083  0.080  0.482  0.000  0.174  0.000  0.000  0.000  0.000  0.000  0.736
   1.90653     -8.261252  0.084  0.474  0.000  0.174  0.000  0.000  0.000  0.000  0.000  0.732
   1.92837     -8.417601  0.088  0.468  0.000  0.174  0.000  0.000  0.000  0.000  0.000  0.728
   1.95020     -8.575496  0.092  0.460  0.000  0.174  0.000  0.000  0.000  0.000  0.000  0.724
   1.97203     -8.734363  0.094  0.452  0.000  0.174  0.000  0.000  0.000  0.000  0.000  0.720
   1.99387     -8.893559  0.096  0.446  0.000  0.174  0.000  0.000  0.000  0.000  0.000  0.716
   2.01570     -9.052459  0.096  0.440  0.000  0.176  0.000  0.000  0.000  0.000  0.000  0.710
   2.03753     -9.210287  0.096  0.432  0.000  0.178  0.000  0.000  0.000  0.000  0.000  0.706
   2.05937     -9.366195  0.094  0.426  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.702
   2.08120     -9.519225  0.090  0.420  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.696
   2.10303     -9.668296  0.086  0.414  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.690
   2.12487     -9.812032  0.080  0.410  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.684
   2.14670     -9.948820  0.072  0.404  0.000  0.204  0.000  0.000  0.000  0.000  0.000  0.678
   2.16853    -10.076798  0.062  0.396  0.000  0.214  0.000  0.000  0.000  0.000  0.000  0.672
   2.19037    -10.193761  0.050  0.390  0.000  0.226  0.000  0.000  0.000  0.000  0.000  0.666
   2.21220    -10.297239  0.038  0.382  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.660
   2.23403    -10.384811  0.026  0.372  0.000  0.256  0.000  0.000  0.000  0.000  0.000  0.654
   2.25587    -10.454218  0.016  0.362  0.000  0.272  0.000  0.000  0.000  0.000  0.000  0.650
   2.27770    -10.503892  0.006  0.350  0.000  0.290  0.000  0.000  0.000  0.000  0.000  0.646
   2.29953    -10.533390  0.002  0.336  0.000  0.306  0.000  0.000  0.000  0.000  0.000  0.644
   2.32137    -10.543227  0.000  0.322  0.000  0.320  0.000  0.000  0.000  0.000  0.000  0.642
   2.32137    -10.543227  0.000  0.322  0.000  0.320  0.000  0.000  0.000  0.000  0.000  0.642
   2.36496    -10.510298  0.004  0.298  0.000  0.342  0.000  0.000  0.000  0.000  0.000  0.644
   2.40856    -10.422622  0.014  0.278  0.000  0.356  0.000  0.000  0.000  0.000  0.000  0.650
   2.45215    -10.295306  0.024  0.264  0.000  0.366  0.000  0.000  0.000  0.000  0.000  0.656
   2.49575    -10.139296  0.034  0.256  0.000  0.372  0.000  0.000  0.000  0.000  0.000  0.662
   2.53934     -9.961848  0.040  0.248  0.000  0.378  0.000  0.000  0.000  0.000  0.000  0.666
   2.58294     -9.767739  0.044  0.244  0.000  0.382  0.000  0.000  0.000  0.000  0.000  0.672
   2.62653     -9.560131  0.048  0.242  0.000  0.388  0.000  0.000  0.000  0.000  0.000  0.678
   2.67013     -9.341260  0.050  0.242  0.000  0.392  0.000  0.000  0.000  0.000  0.000  0.682
   2.71372     -9.112749  0.050  0.242  0.000  0.396  0.000  0.000  0.000  0.000  0.000  0.688
   2.75732     -8.875925  0.050  0.242  0.000  0.402  0.000  0.000  0.000  0.000  0.000  0.694
   2.80091     -8.631843  0.048  0.242  0.000  0.408  0.000  0.000  0.000  0.000  0.000  0.698
   2.84451     -8.381467  0.046  0.244  0.000  0.412  0.000  0.000  0.000  0.000  0.000  0.704
   2.88810     -8.125682  0.044  0.244  0.000  0.418  0.000  0.000  0.000  0.000  0.000  0.708
   2.93170     -7.865342  0.042  0.246  0.000  0.426  0.000  0.000  0.000  0.000  0.000  0.714
   2.97529     -7.601278  0.040  0.248  0.000  0.432  0.000  0.000  0.000  0.000  0.000  0.720
   3.01889     -7.334340  0.036  0.250  0.000  0.438  0.000  0.000  0.000  0.000  0.000  0.724
   3.06248     -7.065418  0.034  0.250  0.000  0.446  0.000  0.000  0.000  0.000  0.000  0.730
   3.10608     -6.795433  0.030  0.252  0.000  0.452  0.000  0.000  0.000  0.000  0.000  0.736
   3.14967     -6.525343  0.028  0.254  0.000  0.460  0.000  0.000  0.000  0.000  0.000  0.742
   3.19327     -6.256180  0.024  0.254  0.000  0.468  0.000  0.000  0.000  0.000  0.000  0.748
   3.23686     -5.989016  0.022  0.254  0.000  0.478  0.000  0.000  0.000  0.000  0.000  0.752
   3.28046     -5.856484  0.000  0.000  0.446  0.000  0.000  0.000  0.000  0.000  0.000  0.446
   3.32405     -6.052826  0.000  0.000  0.444  0.000  0.000  0.000  0.000  0.000  0.000  0.444
   3.36765     -6.238322  0.000  0.000  0.442  0.000  0.000  0.000  0.000  0.000  0.000  0.442
   3.41124     -5.998619  0.156  0.424  0.000  0.206  0.000  0.000  0.000  0.000  0.000  0.786
   3.45484     -5.682732  0.140  0.438  0.000  0.210  0.000  0.000  0.000  0.000  0.000  0.788
   3.49843     -5.370879  0.124  0.454  0.000  0.212  0.000  0.000  0.000  0.000  0.000  0.792
   3.54203     -5.065124  0.110  0.470  0.000  0.216  0.000  0.000  0.000  0.000  0.000  0.794
   3.58562     -4.767858  0.094  0.486  0.000  0.218  0.000  0.000  0.000  0.000  0.000  0.798
   3.62922     -4.481798  0.080  0.500  0.000  0.220  0.000  0.000  0.000  0.000  0.000  0.802
   3.67281     -4.210052  0.066  0.514  0.000  0.224  0.000  0.000  0.000  0.000  0.000  0.804
   3.71641     -3.956111  0.052  0.528  0.000  0.228  0.000  0.000  0.000  0.000  0.000  0.808
   3.76000     -3.723820  0.040  0.540  0.000  0.232  0.000  0.000  0.000  0.000  0.000  0.812
   3.80360     -3.517274  0.028  0.548  0.000  0.238  0.000  0.000  0.000  0.000  0.000  0.814
   3.84719     -3.340674  0.020  0.550  0.000  0.250  0.000  0.000  0.000  0.000  0.000  0.818
   3.89079     -3.198202  0.010  0.536  0.000  0.272  0.000  0.000  0.000  0.000  0.000  0.820
   3.93438     -3.093783  0.004  0.480  0.000  0.338  0.000  0.000  0.000  0.000  0.000  0.822
   3.97798     -3.031557  0.002  0.252  0.000  0.570  0.000  0.000  0.000  0.000  0.000  0.822
   4.02157     -3.013092  0.000  0.054  0.000  0.770  0.000  0.000  0.000  0.000  0.000  0.822
 
# Band-Index    4
   4.02157     -3.000250  0.000  0.772  0.000  0.054  0.000  0.000  0.000  0.000  0.000  0.826
   3.97798     -3.014924  0.000  0.572  0.000  0.252  0.000  0.000  0.000  0.000  0.000  0.826
   3.93438     -3.051331  0.000  0.340  0.000  0.482  0.000  0.000  0.000  0.000  0.000  0.824
   3.89079     -3.108793  0.000  0.278  0.000  0.544  0.000  0.000  0.000  0.000  0.000  0.822
   3.84719     -3.187958  0.000  0.256  0.000  0.564  0.000  0.000  0.000  0.000  0.000  0.820
   3.80360     -3.288353  0.000  0.248  0.000  0.568  0.000  0.000  0.000  0.000  0.000  0.818
   3.76000     -3.409148  0.000  0.244  0.000  0.568  0.000  0.000  0.000  0.000  0.000  0.814
   3.71641     -3.549326  0.002  0.244  0.000  0.566  0.000  0.000  0.000  0.000  0.000  0.810
   3.67281     -3.707716  0.002  0.246  0.000  0.560  0.000  0.000  0.000  0.000  0.000  0.806
   3.62922     -3.883035  0.002  0.246  0.000  0.554  0.000  0.000  0.000  0.000  0.000  0.802
   3.58562     -4.073919  0.004  0.248  0.000  0.546  0.000  0.000  0.000  0.000  0.000  0.798
   3.54203     -4.278946  0.004  0.250  0.000  0.538  0.000  0.000  0.000  0.000  0.000  0.792
   3.49843     -4.496659  0.006  0.252  0.000  0.530  0.000  0.000  0.000  0.000  0.000  0.788
   3.45484     -4.725595  0.008  0.252  0.000  0.520  0.000  0.000  0.000  0.000  0.000  0.782
   3.41124     -4.964298  0.010  0.254  0.000  0.512  0.000  0.000  0.000  0.000  0.000  0.776
   3.36765     -5.211345  0.014  0.254  0.000  0.502  0.000  0.000  0.000  0.000  0.000  0.770
   3.32405     -5.465360  0.016  0.254  0.000  0.494  0.000  0.000  0.000  0.000  0.000  0.764
   3.28046     -5.725005  0.018  0.254  0.000  0.486  0.000  0.000  0.000  0.000  0.000  0.758
   3.23686     -5.649582  0.000  0.000  0.448  0.000  0.000  0.000  0.000  0.000  0.000  0.448
   3.19327     -5.432397  0.000  0.000  0.450  0.000  0.000  0.000  0.000  0.000  0.000  0.450
   3.14967     -5.205272  0.000  0.000  0.452  0.000  0.000  0.000  0.000  0.000  0.000  0.452
   3.10608     -4.968582  0.000  0.000  0.454  0.000  0.000  0.000  0.000  0.000  0.000  0.454
   3.06248     -4.722763  0.000  0.000  0.456  0.000  0.000  0.000  0.000  0.000  0.000  0.456
   3.01889     -4.468290  0.000  0.000  0.460  0.000  0.000  0.000  0.000  0.000  0.000  0.460
   2.97529     -4.205722  0.000  0.000  0.464  0.000  0.000  0.000  0.000  0.000  0.000  0.464
   2.93170     -3.935674  0.000  0.000  0.466  0.000  0.000  0.000  0.000  0.000  0.000  0.466
   2.88810     -3.658853  0.000  0.000  0.470  0.000  0.000  0.000  0.000  0.000  0.000  0.470
   2.84451     -3.376057  0.000  0.000  0.474  0.000  0.000  0.000  0.000  0.000  0.000  0.474
   2.80091     -3.088188  0.000  0.000  0.478  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   2.75732     -2.796265  0.000  0.000  0.482  0.000  0.000  0.000  0.000  0.000  0.000  0.482
   2.71372     -2.501437  0.000  0.000  0.488  0.000  0.000  0.000  0.000  0.000  0.000  0.488
   2.67013     -2.204998  0.000  0.000  0.492  0.000  0.000  0.000  0.000  0.000  0.000  0.492
   2.62653     -1.908395  0.000  0.000  0.496  0.000  0.000  0.000  0.000  0.000  0.000  0.496
   2.58294     -1.613228  0.000  0.000  0.502  0.000  0.000  0.000  0.000  0.000  0.000  0.502
   2.53934     -1.321264  0.000  0.000  0.506  0.000  0.000  0.000  0.000  0.000  0.000  0.506
   2.49575     -1.034420  0.000  0.000  0.510  0.000  0.000  0.000  0.000  0.000  0.000  0.510
   2.45215     -0.754757  0.000  0.000  0.516  0.000  0.000  0.000  0.000  0.000  0.000  0.516
   2.40856     -0.484473  0.000  0.000  0.518  0.000  0.000  0.000  0.000  0.000  0.000  0.518
   2.36496     -0.226103  0.000  0.000  0.522  0.000  0.000  0.000  0.000  0.000  0.000  0.522
   2.32137     -0.006491  0.000  0.000  0.524  0.000  0.000  0.000  0.000  0.000  0.000  0.524
   2.32137     -0.006491  0.000  0.000  0.524  0.000  0.000  0.000  0.000  0.000  0.000  0.524
   2.29953     -0.121370  0.000  0.000  0.524  0.000  0.000  0.000  0.000  0.000  0.000  0.524
   2.27770     -0.236309  0.000  0.000  0.522  0.000  0.000  0.000  0.000  0.000  0.000  0.522
   2.25587     -0.348581  0.000  0.000  0.522  0.000  0.000  0.000  0.000  0.000  0.000  0.522
   2.23403     -0.458027  0.000  0.000  0.522  0.000  0.000  0.000  0.000  0.000  0.000  0.522
   2.21220     -0.564595  0.000  0.000  0.520  0.000  0.000  0.000  0.000  0.000  0.000  0.520
   2.19037     -0.668258  0.000  0.000  0.520  0.000  0.000  0.000  0.000  0.000  0.000  0.520
   2.16853     -0.768990  0.000  0.000  0.520  0.000  0.000  0.000  0.000  0.000  0.000  0.520
   2.14670     -0.866774  0.000  0.000  0.518  0.000  0.000  0.000  0.000  0.000  0.000  0.518
   2.12487     -0.961594  0.000  0.000  0.518  0.000  0.000  0.000  0.000  0.000  0.000  0.518
   2.10303     -1.053434  0.000  0.000  0.518  0.000  0.000  0.000  0.000  0.000  0.000  0.518
   2.08120     -1.142278  0.000  0.000  0.518  0.000  0.000  0.000  0.000  0.000  0.000  0.518
   2.05937     -1.228116  0.000  0.000  0.516  0.000  0.000  0.000  0.000  0.000  0.000  0.516
   2.03753     -1.310929  0.000  0.000  0.516  0.000  0.000  0.000  0.000  0.000  0.000  0.516
   2.01570     -1.390709  0.000  0.000  0.516  0.000  0.000  0.000  0.000  0.000  0.000  0.516
   1.99387     -1.467444  0.000  0.000  0.516  0.000  0.000  0.000  0.000  0.000  0.000  0.516
   1.97203     -1.541123  0.000  0.000  0.514  0.000  0.000  0.000  0.000  0.000  0.000  0.514
   1.95020     -1.611734  0.000  0.000  0.514  0.000  0.000  0.000  0.000  0.000  0.000  0.514
   1.92837     -1.679272  0.000  0.000  0.514  0.000  0.000  0.000  0.000  0.000  0.000  0.514
   1.90653     -1.743727  0.000  0.000  0.514  0.000  0.000  0.000  0.000  0.000  0.000  0.514
   1.88470     -1.805087  0.000  0.000  0.514  0.000  0.000  0.000  0.000  0.000  0.000  0.514
   1.86287     -1.863343  0.000  0.000  0.514  0.000  0.000  0.000  0.000  0.000  0.000  0.514
   1.84103     -1.918492  0.000  0.000  0.512  0.000  0.000  0.000  0.000  0.000  0.000  0.512
   1.81920     -1.970526  0.000  0.000  0.512  0.000  0.000  0.000  0.000  0.000  0.000  0.512
   1.79737     -2.019439  0.000  0.000  0.512  0.000  0.000  0.000  0.000  0.000  0.000  0.512
   1.77553     -2.065224  0.000  0.000  0.512  0.000  0.000  0.000  0.000  0.000  0.000  0.512
   1.75370     -2.107873  0.000  0.000  0.512  0.000  0.000  0.000  0.000  0.000  0.000  0.512
   1.73187     -2.147386  0.000  0.000  0.512  0.000  0.000  0.000  0.000  0.000  0.000  0.512
   1.71003     -2.183754  0.000  0.000  0.512  0.000  0.000  0.000  0.000  0.000  0.000  0.512
   1.68820     -2.216975  0.000  0.000  0.512  0.000  0.000  0.000  0.000  0.000  0.000  0.512
   1.66637     -2.247043  0.000  0.000  0.512  0.000  0.000  0.000  0.000  0.000  0.000  0.512
   1.64453     -2.273957  0.000  0.000  0.512  0.000  0.000  0.000  0.000  0.000  0.000  0.512
   1.62270     -2.297709  0.000  0.000  0.512  0.000  0.000  0.000  0.000  0.000  0.000  0.512
   1.60087     -2.318301  0.000  0.000  0.512  0.000  0.000  0.000  0.000  0.000  0.000  0.512
   1.57903     -2.335728  0.000  0.000  0.512  0.000  0.000  0.000  0.000  0.000  0.000  0.512
   1.55720     -2.349991  0.000  0.000  0.510  0.000  0.000  0.000  0.000  0.000  0.000  0.510
   1.53537     -2.361083  0.000  0.000  0.510  0.000  0.000  0.000  0.000  0.000  0.000  0.510
   1.51353     -2.369007  0.000  0.000  0.510  0.000  0.000  0.000  0.000  0.000  0.000  0.510
   1.49170     -2.373761  0.000  0.000  0.510  0.000  0.000  0.000  0.000  0.000  0.000  0.510
   1.46987     -2.375345  0.000  0.000  0.510  0.000  0.000  0.000  0.000  0.000  0.000  0.510
   1.46987     -2.375345  0.000  0.000  0.510  0.000  0.000  0.000  0.000  0.000  0.000  0.510
   1.43218     -2.400628  0.000  0.000  0.510  0.000  0.000  0.000  0.000  0.000  0.000  0.510
   1.39449     -2.474158  0.000  0.000  0.506  0.000  0.000  0.000  0.000  0.000  0.000  0.506
   1.35680     -2.589800  0.000  0.000  0.502  0.000  0.000  0.000  0.000  0.000  0.000  0.502
   1.31911     -2.739494  0.000  0.000  0.498  0.000  0.000  0.000  0.000  0.000  0.000  0.498
   1.28142     -2.915050  0.000  0.000  0.492  0.000  0.000  0.000  0.000  0.000  0.000  0.492
   1.24373     -3.109226  0.000  0.000  0.488  0.000  0.000  0.000  0.000  0.000  0.000  0.488
   1.20604     -3.316094  0.000  0.000  0.482  0.000  0.000  0.000  0.000  0.000  0.000  0.482
   1.16836     -3.530992  0.000  0.000  0.478  0.000  0.000  0.000  0.000  0.000  0.000  0.478
   1.13067     -3.750333  0.000  0.000  0.474  0.000  0.000  0.000  0.000  0.000  0.000  0.474
   1.09298     -3.971368  0.000  0.000  0.470  0.000  0.000  0.000  0.000  0.000  0.000  0.470
   1.05529     -4.191974  0.000  0.000  0.466  0.000  0.000  0.000  0.000  0.000  0.000  0.466
   1.01760     -4.410512  0.000  0.000  0.462  0.000  0.000  0.000  0.000  0.000  0.000  0.462
   0.97991     -4.625706  0.000  0.000  0.460  0.000  0.000  0.000  0.000  0.000  0.000  0.460
   0.94222     -4.836544  0.000  0.000  0.456  0.000  0.000  0.000  0.000  0.000  0.000  0.456
   0.90453     -5.042210  0.000  0.000  0.454  0.000  0.000  0.000  0.000  0.000  0.000  0.454
   0.86684     -5.242042  0.000  0.000  0.452  0.000  0.000  0.000  0.000  0.000  0.000  0.452
   0.82916     -5.301397  0.000  0.594  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.792
   0.79147     -5.182419  0.000  0.594  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.792
   0.75378     -5.059006  0.000  0.596  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.794
   0.71609     -4.931667  0.000  0.596  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.794
   0.67840     -4.800967  0.000  0.596  0.000  0.200  0.000  0.000  0.000  0.000  0.000  0.796
   0.64071     -4.667547  0.000  0.598  0.000  0.200  0.000  0.000  0.000  0.000  0.000  0.798
   0.60302     -4.532116  0.000  0.598  0.000  0.200  0.000  0.000  0.000  0.000  0.000  0.798
   0.56533     -4.395471  0.000  0.600  0.000  0.200  0.000  0.000  0.000  0.000  0.000  0.800
   0.52764     -4.258506  0.000  0.602  0.000  0.200  0.000  0.000  0.000  0.000  0.000  0.802
   0.48996     -4.122202  0.000  0.602  0.000  0.202  0.000  0.000  0.000  0.000  0.000  0.804
   0.45227     -3.987647  0.000  0.604  0.000  0.202  0.000  0.000  0.000  0.000  0.000  0.806
   0.41458     -3.856013  0.000  0.606  0.000  0.202  0.000  0.000  0.000  0.000  0.000  0.808
   0.37689     -3.728597  0.000  0.608  0.000  0.202  0.000  0.000  0.000  0.000  0.000  0.810
   0.33920     -3.606761  0.000  0.610  0.000  0.202  0.000  0.000  0.000  0.000  0.000  0.812
   0.30151     -3.491980  0.000  0.612  0.000  0.202  0.000  0.000  0.000  0.000  0.000  0.814
   0.26382     -3.385759  0.000  0.616  0.000  0.202  0.000  0.000  0.000  0.000  0.000  0.816
   0.22613     -3.289631  0.000  0.618  0.000  0.200  0.000  0.000  0.000  0.000  0.000  0.818
