#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 120  16
# Band-Index    1
   3.49843      8.500721
   3.45484      8.676173
   3.41124      8.470582
   3.36765      8.107475
   3.32405      7.736870
   3.28046      7.875999
   3.23686      8.125769
   3.19327      8.389711
   3.14967      8.667781
   3.10608      8.959922
   3.06248      9.266058
   3.01889      9.586085
   2.97529      9.919856
   2.93170     10.267151
   2.88810     10.627621
   2.84451     11.000654
   2.80091     11.385042
   2.75732     11.777879
   2.71372     12.170133
   2.67013     12.527787
   2.62653     12.785406
   2.58294     12.929987
   2.53934     13.005049
   2.49575     13.243975
   2.45215     13.615998
   2.40856     14.072059
   2.36496     14.526394
   2.32137     14.885265
   2.32137     14.885265
   2.29953     14.750851
   2.27770     14.617408
   2.25587     14.487347
   2.23403     14.360762
   2.21220     14.237687
   2.19037     14.118132
   2.16853     14.002104
   2.14670     13.889609
   2.12487     13.780652
   2.10303     13.675238
   2.08120     13.573371
   2.05937     13.475055
   2.03753     13.380291
   2.01570     13.289084
   1.99387     13.201436
   1.97203     13.117349
   1.95020     13.036827
   1.92837     12.959868
   1.90653     12.886477
   1.88470     12.816655
   1.86287     12.750405
   1.84103     12.687725
   1.81920     12.628619
   1.79737     12.573088
   1.77553     12.521133
   1.75370     12.472756
   1.73187     12.427957
   1.71003     12.386735
   1.68820     12.349093
   1.66637     12.315033
   1.64453     12.284553
   1.62270     12.257657
   1.60087     12.234344
   1.57903     12.214615
   1.55720     12.198472
   1.53537     12.185915
   1.51353     12.176945
   1.49170     12.171563
   1.46987     12.169770
   1.46987     12.169770
   1.43218     12.232093
   1.39449     12.000876
   1.35680     12.228393
   1.31911     11.861565
   1.28142     11.501520
   1.24373     11.150224
   1.20604     10.808336
   1.16836     10.476195
   1.13067     10.154012
   1.09298      9.841937
   1.05529      9.540091
   1.01760      9.248577
   0.97991      8.967494
   0.94222      8.696950
   0.90453      8.437094
   0.86684      8.188176
   0.82916      8.001103
   0.79147      8.011876
   0.75378      7.907217
   0.71609      7.722899
   0.67840      7.809937
   0.64071      8.133602
   0.60302      8.301566
   0.56533      8.334233
   0.52764      8.361779
   0.48996      8.373450
   0.45227      8.243362
   0.41458      8.122790
   0.37689      8.012317
   0.33920      7.912165
