     #Energy         C_s        C_px        C_py        C_pz
   -14.51698     0.26200     0.03950     0.04084     0.00000
   -14.50398     0.25940     0.03916     0.04052     0.00000
   -14.48998     0.25680     0.03882     0.04018     0.00000
   -14.47698     0.25420     0.03850     0.03986     0.00000
   -14.46398     0.25160     0.03816     0.03954     0.00000
   -14.44998     0.24900     0.03784     0.03922     0.00000
   -14.43698     0.24640     0.03750     0.03890     0.00000
   -14.42298     0.24380     0.03718     0.03856     0.00000
   -14.40998     0.24100     0.03684     0.03824     0.00000
   -14.39598     0.23840     0.03652     0.03792     0.00000
   -14.38298     0.23580     0.03620     0.03760     0.00000
   -14.36898     0.26180     0.04204     0.03954     0.00000
   -14.35598     0.30580     0.05100     0.04364     0.00000
   -14.34298     0.33940     0.05838     0.04634     0.00000
   -14.32898     0.35060     0.06052     0.04752     0.00000
   -14.31598     0.39820     0.05828     0.06436     0.00000
   -14.30198     0.37280     0.05404     0.06106     0.00000
   -14.28898     0.34460     0.04976     0.05700     0.00000
   -14.27498     0.31620     0.04552     0.05298     0.00000
   -14.26198     0.28780     0.04130     0.04900     0.00000
   -14.24898     0.25920     0.03712     0.04506     0.00000
   -14.23498     0.23040     0.03298     0.04116     0.00000
   -14.22198     0.20540     0.02958     0.03756     0.00000
   -14.20798     0.18684     0.02742     0.03448     0.00000
   -14.19498     0.16820     0.02530     0.03144     0.00000
   -14.18098     0.15732     0.02466     0.02900     0.00000
   -14.16798     0.14776     0.02430     0.02670     0.00000
   -14.15398     0.13914     0.02394     0.02464     0.00000
   -14.14098     0.13758     0.02370     0.02440     0.00000
   -14.12798     0.13604     0.02344     0.02414     0.00000
   -14.11398     0.13448     0.02320     0.02390     0.00000
   -14.10098     0.13292     0.02296     0.02366     0.00000
   -14.08698     0.13136     0.02272     0.02340     0.00000
   -14.07398     0.12980     0.02246     0.02316     0.00000
   -14.05998     0.12824     0.02222     0.02292     0.00000
   -14.04698     0.12670     0.02198     0.02266     0.00000
   -14.03298     0.12514     0.02174     0.02242     0.00000
   -14.01998     0.12358     0.02148     0.02216     0.00000
   -14.00698     0.12202     0.02124     0.02192     0.00000
   -13.99298     0.12046     0.02100     0.02168     0.00000
   -13.97998     0.11888     0.02076     0.02142     0.00000
   -13.96598     0.11732     0.02050     0.02118     0.00000
   -13.95298     0.11576     0.02026     0.02094     0.00000
   -13.93898     0.11420     0.02002     0.02070     0.00000
   -13.92598     0.11264     0.01977     0.02044     0.00000
   -13.91198     0.11106     0.01953     0.02020     0.00000
   -13.89898     0.10950     0.01928     0.01995     0.00000
   -13.88598     0.10794     0.01904     0.01971     0.00000
   -13.87198     0.10636     0.01880     0.01946     0.00000
   -13.85898     0.10480     0.01855     0.01921     0.00000
   -13.84498     0.10322     0.01831     0.01897     0.00000
   -13.83198     0.10166     0.01806     0.01872     0.00000
   -13.81798     0.10008     0.01782     0.01848     0.00000
   -13.80498     0.09852     0.01757     0.01823     0.00000
   -13.79098     0.09694     0.01733     0.01799     0.00000
   -13.77798     0.09538     0.01708     0.01774     0.00000
   -13.76498     0.09380     0.01684     0.01750     0.00000
   -13.75098     0.09222     0.01660     0.01725     0.00000
   -13.73798     0.09064     0.01635     0.01701     0.00000
   -13.72398     0.08908     0.01611     0.01676     0.00000
   -13.71098     0.08750     0.01586     0.01652     0.00000
   -13.69698     0.08592     0.01562     0.01627     0.00000
   -13.68398     0.08450     0.01541     0.01605     0.00000
   -13.67098     0.08868     0.01643     0.01663     0.00000
   -13.65698     0.09282     0.01746     0.01721     0.00000
   -13.64398     0.10182     0.01958     0.01851     0.00000
   -13.62998     0.11312     0.02226     0.02018     0.00000
   -13.61698     0.12496     0.02504     0.02200     0.00000
   -13.60298     0.14552     0.02874     0.02622     0.00000
   -13.58998     0.16596     0.03252     0.03048     0.00000
   -13.57598     0.18624     0.03634     0.03482     0.00000
   -13.56298     0.20640     0.04024     0.03920     0.00000
   -13.54998     0.18944     0.03494     0.03902     0.00000
   -13.53598     0.15252     0.02548     0.03500     0.00000
   -13.52298     0.14196     0.02224     0.03490     0.00000
   -13.50898     0.08390     0.01468     0.02046     0.00000
   -13.49598     0.05638     0.01212     0.01267     0.00000
   -13.48198     0.05552     0.01194     0.01248     0.00000
   -13.46898     0.05466     0.01176     0.01229     0.00000
   -13.45498     0.05380     0.01159     0.01211     0.00000
   -13.44198     0.05294     0.01141     0.01192     0.00000
   -13.42898     0.05208     0.01123     0.01173     0.00000
   -13.41498     0.05122     0.01105     0.01154     0.00000
   -13.40198     0.05036     0.01088     0.01135     0.00000
   -13.38798     0.04950     0.01070     0.01116     0.00000
   -13.37498     0.04864     0.01052     0.01097     0.00000
   -13.36098     0.04778     0.01034     0.01078     0.00000
   -13.34798     0.04692     0.01016     0.01059     0.00000
   -13.33398     0.04606     0.00998     0.01040     0.00000
   -13.32098     0.04520     0.00980     0.01022     0.00000
   -13.30798     0.04434     0.00962     0.01003     0.00000
   -13.29398     0.04348     0.00944     0.00984     0.00000
   -13.28098     0.04264     0.00926     0.00965     0.00000
   -13.26698     0.04178     0.00908     0.00946     0.00000
   -13.25398     0.04092     0.00890     0.00926     0.00000
   -13.23998     0.04006     0.00872     0.00907     0.00000
   -13.22698     0.03920     0.00854     0.00888     0.00000
   -13.21298     0.03834     0.00836     0.00869     0.00000
   -13.19998     0.03748     0.00818     0.00850     0.00000
   -13.18698     0.03662     0.00800     0.00831     0.00000
   -13.17298     0.03578     0.00782     0.00812     0.00000
   -13.15998     0.03522     0.00764     0.00830     0.00000
   -13.14598     0.03712     0.00873     0.01029     0.00000
   -13.13298     0.04066     0.01138     0.01279     0.00000
   -13.11898     0.04422     0.01402     0.01529     0.00000
   -13.10598     0.04780     0.01665     0.01779     0.00000
   -13.09298     0.05138     0.01928     0.02028     0.00000
   -13.07898     0.05498     0.02192     0.02278     0.00000
   -13.06598     0.05858     0.02454     0.02526     0.00000
   -13.05198     0.06218     0.02716     0.02774     0.00000
   -13.03898     0.06582     0.02978     0.03022     0.00000
   -13.02498     0.06944     0.03240     0.03270     0.00000
   -13.01198     0.07310     0.03500     0.03518     0.00000
   -12.99798     0.07674     0.03762     0.03764     0.00000
   -12.98498     0.08042     0.04022     0.04010     0.00000
   -12.97198     0.08408     0.04282     0.04258     0.00000
   -12.95798     0.08778     0.04542     0.04504     0.00000
   -12.94498     0.09148     0.04802     0.04748     0.00000
   -12.93098     0.09518     0.05060     0.04994     0.00000
   -12.91798     0.09890     0.05320     0.05240     0.00000
   -12.90398     0.10264     0.05578     0.05484     0.00000
   -12.89098     0.10638     0.05836     0.05728     0.00000
   -12.87698     0.11012     0.06094     0.05972     0.00000
   -12.86398     0.11388     0.06352     0.06216     0.00000
   -12.85098     0.11766     0.06608     0.06460     0.00000
   -12.83698     0.12144     0.06866     0.06702     0.00000
   -12.82398     0.10818     0.05584     0.06434     0.00000
   -12.80998     0.07664     0.04176     0.04146     0.00000
   -12.79698     0.07704     0.04230     0.04198     0.00000
   -12.78298     0.07744     0.04284     0.04248     0.00000
   -12.76998     0.07784     0.04338     0.04300     0.00000
   -12.75598     0.07824     0.04390     0.04350     0.00000
   -12.74298     0.07866     0.04444     0.04402     0.00000
   -12.72998     0.07906     0.04498     0.04452     0.00000
   -12.71598     0.07948     0.04550     0.04502     0.00000
   -12.70298     0.07988     0.04604     0.04554     0.00000
   -12.68898     0.08030     0.04658     0.04604     0.00000
   -12.67598     0.08176     0.04712     0.04772     0.00000
   -12.66198     0.09236     0.04930     0.05818     0.00000
   -12.64898     0.11660     0.06314     0.07262     0.00000
   -12.63498     0.15030     0.08508     0.08980     0.00000
   -12.62198     0.18414     0.10698     0.10692     0.00000
   -12.60898     0.21820     0.12888     0.12400     0.00000
   -12.59498     0.25320     0.15092     0.14120     0.00000
   -12.58198     0.28820     0.17292     0.15836     0.00000
   -12.56798     0.16568     0.08900     0.10080     0.00000
   -12.55498     0.10282     0.05886     0.05876     0.00000
   -12.54098     0.10394     0.05930     0.05918     0.00000
   -12.52798     0.10748     0.06048     0.06036     0.00000
   -12.51498     0.11100     0.06164     0.06154     0.00000
   -12.50098     0.11454     0.06282     0.06272     0.00000
   -12.48798     0.11806     0.06402     0.06392     0.00000
   -12.47398     0.12158     0.06520     0.06510     0.00000
   -12.46098     0.12510     0.06638     0.06628     0.00000
   -12.44698     0.12862     0.06756     0.06748     0.00000
   -12.43398     0.13214     0.06876     0.06868     0.00000
   -12.41998     0.13564     0.06994     0.06986     0.00000
   -12.40698     0.13916     0.07114     0.07106     0.00000
   -12.39398     0.14266     0.07234     0.07226     0.00000
   -12.37998     0.14616     0.07354     0.07346     0.00000
   -12.36698     0.14964     0.07474     0.07466     0.00000
   -12.35298     0.15314     0.07594     0.07586     0.00000
   -12.33998     0.15664     0.07714     0.07708     0.00000
   -12.32598     0.16012     0.07834     0.07828     0.00000
   -12.31298     0.16360     0.07956     0.07948     0.00000
   -12.29898     0.16708     0.08076     0.08070     0.00000
   -12.28598     0.17056     0.08198     0.08192     0.00000
   -12.27298     0.17402     0.08318     0.08312     0.00000
   -12.25898     0.17750     0.08440     0.08434     0.00000
   -12.24598     0.18096     0.08562     0.08556     0.00000
   -12.23198     0.18442     0.08684     0.08678     0.00000
   -12.21898     0.18788     0.08806     0.08802     0.00000
   -12.20498     0.19132     0.08928     0.08924     0.00000
   -12.19198     0.19478     0.09050     0.09046     0.00000
   -12.17798     0.19822     0.09174     0.09170     0.00000
   -12.16498     0.20160     0.09296     0.09292     0.00000
   -12.15198     0.20520     0.09420     0.09416     0.00000
   -12.13798     0.20860     0.09542     0.09538     0.00000
   -12.12498     0.21200     0.09666     0.09662     0.00000
   -12.11098     0.21540     0.09790     0.09786     0.00000
   -12.09798     0.21880     0.09914     0.09910     0.00000
   -12.08398     0.22220     0.10038     0.10034     0.00000
   -12.07098     0.22560     0.10162     0.10160     0.00000
   -12.05698     0.22900     0.10286     0.10284     0.00000
   -12.04398     0.21100     0.09802     0.09536     0.00000
   -12.03098     0.18758     0.09212     0.08402     0.00000
   -12.01698     0.15720     0.07948     0.07458     0.00000
   -12.00398     0.13336     0.06894     0.06820     0.00000
   -11.98998     0.13298     0.06872     0.06800     0.00000
   -11.97698     0.13258     0.06850     0.06780     0.00000
   -11.96298     0.13220     0.06828     0.06760     0.00000
   -11.94998     0.13180     0.06806     0.06738     0.00000
   -11.93598     0.13140     0.06784     0.06718     0.00000
   -11.92298     0.13100     0.06762     0.06698     0.00000
   -11.90998     0.13060     0.06740     0.06678     0.00000
   -11.89598     0.13020     0.06718     0.06658     0.00000
   -11.88298     0.12980     0.06696     0.06636     0.00000
   -11.86898     0.12940     0.06676     0.06616     0.00000
   -11.85598     0.12900     0.06654     0.06596     0.00000
   -11.84198     0.12860     0.06632     0.06576     0.00000
   -11.82898     0.12820     0.06610     0.06556     0.00000
   -11.81598     0.12780     0.06588     0.06536     0.00000
   -11.80198     0.12738     0.06566     0.06516     0.00000
   -11.78898     0.12698     0.06544     0.06496     0.00000
   -11.77498     0.12658     0.06522     0.06476     0.00000
   -11.76198     0.12616     0.06502     0.06456     0.00000
   -11.74798     0.12576     0.06480     0.06436     0.00000
   -11.73498     0.12534     0.06458     0.06416     0.00000
   -11.72098     0.12494     0.06436     0.06396     0.00000
   -11.70798     0.12452     0.06414     0.06376     0.00000
   -11.69498     0.12412     0.06394     0.06356     0.00000
   -11.68098     0.12370     0.06372     0.06336     0.00000
   -11.66798     0.12328     0.06350     0.06316     0.00000
   -11.65398     0.12286     0.06328     0.06296     0.00000
   -11.64098     0.12244     0.06308     0.06276     0.00000
   -11.62698     0.12198     0.06292     0.06256     0.00000
   -11.61398     0.12148     0.06274     0.06238     0.00000
   -11.59998     0.12092     0.06256     0.06222     0.00000
   -11.58698     0.12036     0.06238     0.06204     0.00000
   -11.57398     0.11978     0.06222     0.06188     0.00000
   -11.55998     0.11920     0.06204     0.06170     0.00000
   -11.54698     0.11862     0.06188     0.06154     0.00000
   -11.53298     0.11804     0.06170     0.06136     0.00000
   -11.51998     0.11746     0.06152     0.06120     0.00000
   -11.50598     0.11688     0.06136     0.06104     0.00000
   -11.49298     0.11630     0.06118     0.06086     0.00000
   -11.47898     0.11572     0.06102     0.06070     0.00000
   -11.46598     0.11514     0.06084     0.06052     0.00000
   -11.45298     0.11456     0.06066     0.06036     0.00000
   -11.43898     0.11398     0.06050     0.06018     0.00000
